MaritalStatus,ApplicationMode,ApplicationOrder,Course,Attendance,PrevQual,PreviousGrade,Nationality,MotherQual,FatherQual,MotherOcc,FatherOcc,AdmissionGrade,Displaced,SpecialNeeds,Debtor,TuitionUpToDate,Gender,Scholarship,Age,International,s1_credited,s1_enrolled,s1_eval,s1_approved,s1_grade,s1_wo_eval,s2_credited,s2_enrolled,s2_eval,s2_approved,s2_grade,s2_wo_eval,UnempRate,Inflation,GDP,financial_risk,vulnerability_idx,academic_distress,total_failures,age_x_scholarship,age_x_financial_risk,gdp_x_debtor,unemp_x_age,gdp_x_tuition,inflation_x_debtor,admission_vs_prevgrade,parent_qual_avg,parent_occ_avg,s1_approval_rate,s1_eval_rate,s1_credit_rate,s1_pass_efficiency,s1_eval_gap,s1_failed,low_grade_flag_s1,zero_grade_s1,s2_approval_rate,s2_eval_rate,s2_credit_rate,s2_pass_efficiency,s2_eval_gap,s2_failed,s1_to_s2_grade_delta,s1_to_s2_approved_delta,avg_grade,cum_approved,cum_failed,low_grade_flag_s2,zero_grade_s2,momentum_score,cum_efficiency,grade_per_approved,eval_participation_gap,Target
1,1,2,171,1,1,125.0,1,38,19,9,9,117.3,1,0,0,1,1,1,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0,2,2,0,21,0,0.0,226.8,1.74,0.0,-7.700000000000003,28.5,9.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0.0,0.0,0.0,0,0
1,1,1,9254,1,1,138.0,41,1,1,9,9,126.5,1,0,0,1,0,1,20,1,0,6,7,6,12.857142857142858,0,0,6,8,5,11.8,0,8.9,1.4,3.51,0,2,1,1,20,0,0.0,178.0,3.51,0.0,-11.5,1.0,9.0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0,0,0.8333333333333334,1.3333333333333333,0.0,0.625,-2,1,-1.057142857142857,-1,12.32857142857143,11,1,0,0,-0.05714285714285694,0.9166666666666666,1.1207792207792209,-3,0
1,1,4,9500,1,1,136.0,1,19,38,9,9,123.0,1,0,0,1,0,0,19,0,0,8,8,7,14.328571428571427,0,0,8,8,7,14.328571428571427,0,10.8,1.4,1.74,0,1,2,2,0,0,0.0,205.20000000000002,1.74,0.0,-13.0,28.5,9.0,0.875,1.0,0.0,0.875,0,1,0,0,0.875,1.0,0.0,0.875,0,1,0.0,0,14.328571428571427,14,2,0,0,0.0,0.875,1.023469387755102,0,0
1,1,1,9238,1,1,142.0,1,1,38,5,7,127.7,0,0,0,1,0,1,20,0,0,6,7,6,15.0,0,0,6,6,6,16.333333333333332,0,13.9,-0.3,0.79,0,1,0,0,20,0,0.0,278.0,0.79,-0.0,-14.299999999999997,19.5,6.0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0,0,1.0,1.0,0.0,1.0,0,0,1.3333333333333321,0,15.666666666666666,12,0,0,0,1.3333333333333321,1.0,1.3055555555555556,-1,0
1,1,1,9085,1,1,129.0,1,19,37,9,9,117.5,1,0,0,1,0,0,19,0,0,5,9,5,13.6,1,0,5,5,5,12.4,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,241.29999999999998,-1.7,0.0,-11.5,28.0,9.0,1.0,1.8,0.0,0.5555555555555556,-4,0,0,0,1.0,1.0,0.0,1.0,0,0,-1.1999999999999993,0,13.0,10,0,0,0,-1.1999999999999993,1.0,1.3,-4,0
1,1,1,9085,1,1,134.0,1,1,1,2,7,128.4,1,0,0,1,0,1,18,0,0,5,12,5,12.857142857142858,2,0,5,8,4,13.25,0,9.4,-0.8,-3.12,0,2,1,1,18,0,-0.0,169.20000000000002,-3.12,-0.0,-5.599999999999994,1.0,4.5,1.0,2.4,0.0,0.4166666666666667,-7,0,0,0,0.8,1.6,0.0,0.5,-3,1,0.39285714285714235,-1,13.053571428571429,9,1,0,0,1.3928571428571423,0.9,1.4503968253968254,-10,0
1,17,2,9853,1,1,123.0,1,3,1,2,3,124.1,1,0,0,1,0,0,18,0,0,6,7,2,14.5,0,0,6,6,1,10.0,0,15.5,2.8,-4.06,0,1,9,9,0,0,-0.0,279.0,-4.06,0.0,1.0999999999999943,2.0,2.5,0.3333333333333333,1.1666666666666667,0.0,0.2857142857142857,-1,4,0,0,0.16666666666666666,1.0,0.0,0.16666666666666666,0,5,-4.5,-1,12.25,3,9,0,0,-3.5,0.25,4.083333333333333,-1,1
1,39,1,9991,0,1,150.0,1,19,38,9,8,140.9,0,1,0,1,0,0,24,0,0,5,7,3,10.666666666666666,0,0,5,7,3,10.5,0,10.8,1.4,1.74,0,0,4,4,0,0,0.0,259.20000000000005,1.74,0.0,-9.099999999999994,28.5,8.5,0.6,1.4,0.0,0.42857142857142855,-2,2,0,0,0.6,1.4,0.0,0.42857142857142855,-2,2,-0.16666666666666607,0,10.583333333333332,6,4,0,0,-0.16666666666666607,0.6,1.7638888888888886,-4,1
1,1,1,9254,1,1,129.0,1,1,1,4,2,126.2,0,0,1,0,0,1,21,0,0,6,7,6,13.428571428571429,0,0,6,8,6,11.333333333333334,0,8.9,1.4,3.51,2,3,0,0,21,42,3.51,186.9,0.0,1.4,-2.799999999999997,1.0,3.0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0,0,1.0,1.3333333333333333,0.0,0.75,-2,0,-2.095238095238095,0,12.380952380952381,12,0,0,0,-2.095238095238095,1.0,1.0317460317460319,-3,1
1,1,3,9500,1,1,134.0,1,1,37,8,7,120.5,1,0,0,1,1,1,18,0,0,7,12,7,11.716666666666663,0,0,8,13,4,10.868,0,15.5,2.8,-4.06,0,2,4,4,18,0,-0.0,279.0,-4.06,0.0,-13.5,19.0,7.5,1.0,1.7142857142857142,0.0,0.5833333333333334,-5,0,0,0,0.5,1.625,0.0,0.3076923076923077,-5,4,-0.8486666666666629,-3,11.292333333333332,11,4,0,0,2.151333333333337,0.7333333333333333,1.0265757575757575,-10,0
1,17,1,9147,1,1,127.0,1,1,37,4,8,121.1,1,0,0,1,1,1,20,0,0,5,11,4,12.0,0,0,5,5,5,12.8,0,11.1,0.6,2.02,0,2,1,1,20,0,0.0,222.0,2.02,0.0,-5.900000000000006,19.0,6.0,0.8,2.2,0.0,0.36363636363636365,-6,1,0,0,1.0,1.0,0.0,1.0,0,0,0.8000000000000007,1,12.4,9,1,0,0,-0.1999999999999993,0.9,1.3777777777777778,-6,0
1,18,2,9853,1,1,123.0,1,1,3,9,2,123.7,1,0,1,0,0,0,20,0,0,6,11,5,13.2,0,0,6,8,4,10.75,0,10.8,1.4,1.74,2,3,3,3,0,40,1.74,216.0,0.0,1.4,0.7000000000000028,2.0,5.5,0.8333333333333334,1.8333333333333333,0.0,0.45454545454545453,-5,1,0,0,0.6666666666666666,1.3333333333333333,0.0,0.5,-2,2,-2.4499999999999993,-1,11.975,9,3,0,0,-1.4499999999999993,0.75,1.3305555555555555,-7,1
1,17,3,9254,1,1,127.0,1,12,38,5,7,116.9,1,0,1,1,0,0,18,0,0,6,7,5,12.2,0,0,6,10,4,12.25,0,12.4,0.5,1.79,1,2,3,3,0,18,1.79,223.20000000000002,1.79,0.5,-10.099999999999994,25.0,6.0,0.8333333333333334,1.1666666666666667,0.0,0.7142857142857143,-1,1,0,0,0.6666666666666666,1.6666666666666667,0.0,0.4,-4,2,0.05000000000000071,-1,12.225,9,3,0,0,1.0500000000000007,0.75,1.3583333333333334,-5,1
1,39,1,9556,1,1,133.1,1,38,19,9,6,100.0,1,0,0,1,0,1,25,0,0,7,11,5,12.58,0,0,7,9,6,12.157142857142857,0,8.9,1.4,3.51,0,2,3,3,25,0,0.0,222.5,3.51,0.0,-33.099999999999994,28.5,7.5,0.7142857142857143,1.5714285714285714,0.0,0.45454545454545453,-4,2,0,0,0.8571428571428571,1.2857142857142858,0.0,0.6666666666666666,-2,1,-0.4228571428571435,1,12.368571428571428,11,3,0,0,-1.4228571428571435,0.7857142857142857,1.1244155844155843,-6,0
2,39,1,33,1,1,120.0,1,38,1,9,5,153.8,0,0,1,1,1,0,35,0,0,7,9,0,0.0,0,0,7,8,0,0.0,0,11.1,0.6,2.02,1,1,16,14,0,35,2.02,388.5,2.02,0.6,33.80000000000001,19.5,7.0,0.0,1.2857142857142858,0.0,0.0,-2,7,0,1,0.0,1.1428571428571428,0.0,0.0,-1,7,0.0,0,0.0,0,14,0,1,0.0,0.0,0.0,-3,1
1,1,4,9500,1,1,133.0,1,19,19,9,5,120.1,1,0,0,1,0,1,19,0,0,7,9,6,12.428571428571429,0,0,8,8,8,14.0,0,13.9,-0.3,0.79,0,2,1,1,19,0,0.0,264.1,0.79,-0.0,-12.900000000000006,19.0,7.0,0.8571428571428571,1.2857142857142858,0.0,0.6666666666666666,-2,1,0,0,1.0,1.0,0.0,1.0,0,0,1.5714285714285712,2,13.214285714285715,14,1,0,0,-0.4285714285714288,0.9333333333333333,0.9438775510204083,-2,0
1,1,1,9670,1,1,133.0,1,38,38,9,9,128.1,1,0,0,1,1,1,18,0,0,6,6,6,13.0,0,0,6,6,6,13.0,0,13.9,-0.3,0.79,0,2,0,0,18,0,0.0,250.20000000000002,0.79,-0.0,-4.900000000000006,38.0,9.0,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1.0,0,0,0.0,0,13.0,12,0,0,0,0.0,1.0,1.0833333333333333,0,1
1,1,1,9500,1,1,143.0,1,3,19,3,10,126.8,0,0,0,1,1,0,19,0,0,8,8,7,14.535714285714286,0,0,8,8,7,14.535714285714286,0,10.8,1.4,1.74,0,0,2,2,0,0,0.0,205.20000000000002,1.74,0.0,-16.200000000000003,11.0,6.5,0.875,1.0,0.0,0.875,0,1,0,0,0.875,1.0,0.0,0.875,0,1,0.0,0,14.535714285714286,14,2,0,0,0.0,0.875,1.038265306122449,0,0
1,17,1,9070,1,1,157.0,1,3,3,3,3,146.2,0,0,0,1,1,0,18,0,0,6,6,6,16.0,0,0,6,6,6,13.666666666666666,0,12.4,0.5,1.79,0,0,0,0,0,0,0.0,223.20000000000002,1.79,0.0,-10.800000000000011,3.0,3.0,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1.0,0,0,-2.333333333333334,0,14.833333333333332,12,0,0,0,-2.333333333333334,1.0,1.236111111111111,0,0
1,39,1,9130,1,19,133.1,1,19,3,9,2,140.0,1,0,1,1,1,0,24,0,0,6,13,5,13.142857142857142,0,0,6,15,3,12.666666666666666,0,16.2,0.3,-0.92,1,2,4,4,0,24,-0.92,388.79999999999995,-0.92,0.3,6.900000000000006,11.0,5.5,0.8333333333333334,2.1666666666666665,0.0,0.38461538461538464,-7,1,0,0,0.5,2.5,0.0,0.2,-9,3,-0.4761904761904763,-2,12.904761904761905,8,4,0,0,1.5238095238095237,0.6666666666666666,1.6130952380952381,-16,1
1,43,1,8014,0,1,145.0,6,34,34,0,0,134.5,1,0,0,1,1,0,25,1,8,14,23,11,11.6875,0,6,10,20,8,11.142857142857142,0,9.4,-0.8,-3.12,0,1,5,5,0,0,-0.0,235.0,-3.12,-0.0,-10.5,34.0,0.0,0.7857142857142857,1.6428571428571428,0.5714285714285714,0.4782608695652174,-9,3,0,0,0.8,2.0,0.6,0.4,-10,2,-0.5446428571428577,-3,11.415178571428571,19,5,0,0,2.4553571428571423,0.7916666666666666,0.6007988721804511,-19,0
1,1,1,9085,1,1,111.0,1,1,38,5,9,107.5,0,0,0,1,1,1,19,0,0,6,9,6,13.833333333333334,0,0,6,12,5,13.666666666666666,0,11.1,0.6,2.02,0,1,1,1,19,0,0.0,210.9,2.02,0.0,-3.5,19.5,7.0,1.0,1.5,0.0,0.6666666666666666,-3,0,0,0,0.8333333333333334,2.0,0.0,0.4166666666666667,-6,1,-0.16666666666666785,-1,13.75,11,1,0,0,0.8333333333333321,0.9166666666666666,1.25,-9,0
1,17,2,9119,1,1,116.0,1,19,1,9,7,112.2,0,0,0,1,1,0,19,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,-0.92,0,0,12,10,0,0,-0.0,307.8,-0.92,0.0,-3.799999999999997,10.0,8.0,0.0,0.0,0.0,0.0,5,5,0,1,0.0,0.0,0.0,0.0,5,5,0.0,0,0.0,0,10,0,1,0.0,0.0,0.0,10,1
1,39,1,9130,1,10,133.1,1,12,36,90,90,128.2,0,0,0,0,1,1,30,0,0,5,13,0,0.0,3,0,5,5,0,0.0,5,9.4,-0.8,-3.12,1,2,12,10,30,30,-0.0,282.0,-0.0,-0.0,-4.900000000000006,24.0,90.0,0.0,2.6,0.0,0.0,-8,5,0,1,0.0,1.0,0.0,0.0,0,5,0.0,0,0.0,0,10,0,1,0.0,0.0,0.0,-8,1
1,1,1,9500,1,1,135.0,1,19,19,4,5,126.8,1,0,0,1,1,0,19,0,0,7,9,0,0.0,0,0,7,8,0,0.0,0,15.5,2.8,-4.06,0,1,16,14,0,0,-0.0,294.5,-4.06,0.0,-8.200000000000003,19.0,4.5,0.0,1.2857142857142858,0.0,0.0,-2,7,0,1,0.0,1.1428571428571428,0.0,0.0,-1,7,0.0,0,0.0,0,14,0,1,0.0,0.0,0.0,-3,1
1,17,1,9147,1,1,145.0,1,19,38,4,4,132.1,1,0,0,1,1,0,21,0,0,5,10,1,10.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,0,1,10,9,0,0,0.0,233.1,2.02,0.0,-12.900000000000006,28.5,4.0,0.2,2.0,0.0,0.1,-5,4,0,0,0.0,1.0,0.0,0.0,0,5,-10.0,-1,5.0,1,9,0,1,-9.0,0.1,5.0,-5,1
1,1,1,171,1,1,118.0,1,37,37,3,5,110.0,0,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,0,0,2,0,0,0,0.0,264.1,0.79,-0.0,-8.0,37.0,4.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0.0,0.0,0.0,0,1
1,39,1,9003,1,1,130.0,1,19,19,9,5,100.0,0,0,0,0,1,0,29,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,1,1,14,12,0,29,0.0,403.1,0.0,-0.0,-30.0,19.0,7.0,0.0,1.5,0.0,0.0,-3,6,0,1,0.0,1.0,0.0,0.0,0,6,0.0,0,0.0,0,12,0,1,0.0,0.0,0.0,-3,1
1,1,1,9670,1,1,115.0,1,19,37,9,9,114.3,0,0,0,1,1,0,18,0,0,6,7,4,12.6,0,0,6,6,4,13.0,0,12.4,0.5,1.79,0,0,4,4,0,0,0.0,223.20000000000002,1.79,0.0,-0.7000000000000028,28.0,9.0,0.6666666666666666,1.1666666666666667,0.0,0.5714285714285714,-1,2,0,0,0.6666666666666666,1.0,0.0,0.6666666666666666,0,2,0.40000000000000036,0,12.8,8,4,0,0,0.40000000000000036,0.6666666666666666,1.6,-1,1
1,42,1,9070,1,1,120.0,1,3,2,3,1,116.9,0,0,0,1,1,0,20,0,6,7,13,7,12.375,0,4,7,8,4,11.25,0,13.9,-0.3,0.79,0,0,3,3,0,0,0.0,278.0,0.79,-0.0,-3.0999999999999943,2.5,2.0,1.0,1.8571428571428572,0.8571428571428571,0.5384615384615384,-6,0,0,0,0.5714285714285714,1.1428571428571428,0.5714285714285714,0.5,-1,3,-1.125,-3,11.8125,11,3,0,0,1.875,0.7857142857142857,1.0738636363636365,-7,1
1,17,2,9773,1,1,120.0,1,1,1,2,5,127.0,1,0,0,0,1,0,18,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1,2,14,12,0,18,0.0,160.20000000000002,0.0,0.0,7.0,1.0,3.5,0.0,1.0,0.0,0.0,0,6,0,1,0.0,0.0,0.0,0.0,6,6,0.0,0,0.0,0,12,0,1,0.0,0.0,0.0,6,1
1,1,6,9147,1,1,127.0,1,1,19,1,6,120.0,1,0,0,1,1,0,19,0,0,5,6,5,12.6,0,0,5,8,3,12.666666666666666,0,8.9,1.4,3.51,0,1,2,2,0,0,0.0,169.1,3.51,0.0,-7.0,10.0,3.5,1.0,1.2,0.0,0.8333333333333334,-1,0,0,0,0.6,1.6,0.0,0.375,-3,2,0.06666666666666643,-2,12.633333333333333,8,2,0,0,2.0666666666666664,0.8,1.5791666666666666,-4,0
1,7,1,9254,1,3,110.0,1,19,19,3,3,110.0,0,0,0,1,1,0,35,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,0,0,14,12,0,0,-0.0,567.0,-0.92,0.0,0.0,19.0,3.0,0.0,1.1666666666666667,0.0,0.0,-1,6,0,1,0.0,1.0,0.0,0.0,0,6,0.0,0,0.0,0,12,0,1,0.0,0.0,0.0,-1,1
1,1,1,9500,1,1,148.0,1,1,1,9,9,127.0,1,0,0,1,1,0,20,0,0,8,8,7,12.84142857142857,0,0,8,8,7,12.84142857142857,0,10.8,1.4,1.74,0,1,2,2,0,0,0.0,216.0,1.74,0.0,-21.0,1.0,9.0,0.875,1.0,0.0,0.875,0,1,0,0,0.875,1.0,0.0,0.875,0,1,0.0,0,12.84142857142857,14,2,0,0,0.0,0.875,0.9172448979591836,0,0
2,39,1,9238,1,42,170.0,1,19,38,8,8,159.5,0,0,0,1,1,0,33,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0,0,13,11,0,0,0.0,293.7,3.51,0.0,-10.5,28.5,8.0,0.0,1.0,0.0,0.0,0,6,0,1,0.0,1.0,0.0,0.0,0,5,0.0,0,0.0,0,11,0,1,0.0,0.0,0.0,0,1
1,1,1,9773,1,1,146.0,1,1,3,4,1,135.2,1,0,0,1,1,0,18,0,0,6,7,6,14.166666666666666,0,0,6,6,6,12.833333333333334,0,9.4,-0.8,-3.12,0,1,0,0,0,0,-0.0,169.20000000000002,-3.12,-0.0,-10.800000000000011,2.0,2.5,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0,0,1.0,1.0,0.0,1.0,0,0,-1.3333333333333321,0,13.5,12,0,0,0,-1.3333333333333321,1.0,1.125,-1,0
1,17,1,9773,1,1,125.0,1,3,3,2,3,118.0,1,0,0,1,1,0,19,0,0,6,12,4,10.8,0,0,6,14,3,11.0,0,13.9,-0.3,0.79,0,1,5,5,0,0,0.0,264.1,0.79,-0.0,-7.0,3.0,2.5,0.6666666666666666,2.0,0.0,0.3333333333333333,-6,2,0,0,0.5,2.3333333333333335,0.0,0.21428571428571427,-8,3,0.1999999999999993,-1,10.9,7,5,0,0,1.1999999999999993,0.5833333333333334,1.5571428571428572,-14,1
1,17,5,9773,1,1,139.0,1,38,1,4,4,123.6,1,0,0,1,1,0,18,0,0,6,6,6,13.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,0,1,7,6,0,0,0.0,136.79999999999998,0.32,0.0,-15.400000000000006,19.5,4.0,1.0,1.0,0.0,1.0,0,0,0,0,0.0,2.0,0.0,0.0,-6,6,-13.0,-6,6.5,6,6,0,1,-7.0,0.5,1.0833333333333333,-6,1
1,39,1,9991,0,1,133.1,1,37,37,7,9,111.0,0,0,0,0,1,0,28,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,1,1,12,10,0,28,0.0,249.20000000000002,0.0,0.0,-22.099999999999994,37.0,8.0,0.0,0.0,0.0,0.0,5,5,0,1,0.0,0.0,0.0,0.0,5,5,0.0,0,0.0,0,10,0,1,0.0,0.0,0.0,10,1
1,1,1,9147,1,1,146.0,1,5,1,1,5,144.6,0,0,0,1,1,0,18,0,0,5,5,5,13.0,0,0,5,6,5,13.333333333333334,0,16.2,0.3,-0.92,0,0,0,0,0,0,-0.0,291.59999999999997,-0.92,0.0,-1.4000000000000057,3.0,3.0,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.2,0.0,0.8333333333333334,-1,0,0.3333333333333339,0,13.166666666666668,10,0,0,0,0.3333333333333339,1.0,1.3166666666666669,-1,0
1,1,1,9773,1,1,109.0,1,2,3,3,3,111.8,1,0,1,1,1,0,25,0,0,6,8,6,11.571428571428571,0,0,6,9,6,11.571428571428571,0,15.5,2.8,-4.06,1,2,0,0,0,25,-4.06,387.5,-4.06,2.8,2.799999999999997,2.5,3.0,1.0,1.3333333333333333,0.0,0.75,-2,0,0,0,1.0,1.5,0.0,0.6666666666666666,-3,0,0.0,0,11.571428571428571,12,0,0,0,0.0,1.0,0.9642857142857143,-5,1
1,1,1,9238,1,1,135.0,1,1,38,4,6,122.1,0,1,1,0,1,0,19,0,0,6,6,4,11.5,0,0,6,6,5,11.0,0,8.9,1.4,3.51,2,2,3,3,0,38,3.51,169.1,0.0,1.4,-12.900000000000006,19.5,5.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0,2,0,0,0.8333333333333334,1.0,0.0,0.8333333333333334,0,1,-0.5,1,11.25,9,3,0,0,-1.5,0.75,1.25,0,1
1,18,2,9070,1,1,122.0,1,38,19,5,5,119.9,0,0,0,1,1,0,18,0,0,6,8,5,11.0,0,0,6,6,4,10.75,0,9.4,-0.8,-3.12,0,0,3,3,0,0,-0.0,169.20000000000002,-3.12,-0.0,-2.0999999999999943,28.5,5.0,0.8333333333333334,1.3333333333333333,0.0,0.625,-2,1,0,0,0.6666666666666666,1.0,0.0,0.6666666666666666,0,2,-0.25,-1,10.875,9,3,0,0,0.75,0.75,1.2083333333333333,-2,0
1,7,1,9003,1,3,130.0,1,3,3,6,2,130.0,1,0,0,1,1,0,29,0,1,6,10,6,17.11111111111111,0,2,6,9,6,15.571428571428571,0,13.9,-0.3,0.79,0,1,0,0,0,0,0.0,403.1,0.79,-0.0,0.0,3.0,4.0,1.0,1.6666666666666667,0.16666666666666666,0.6,-4,0,0,0,1.0,1.5,0.3333333333333333,0.6666666666666666,-3,0,-1.5396825396825395,0,16.341269841269842,12,0,0,0,-1.5396825396825395,1.0,1.3617724867724867,-7,0
1,1,1,9254,1,1,115.0,1,3,2,4,5,112.6,0,0,0,1,1,1,20,0,0,6,9,6,12.571428571428571,0,0,6,6,6,12.166666666666666,0,8.9,1.4,3.51,0,1,0,0,20,0,0.0,178.0,3.51,0.0,-2.4000000000000057,2.5,4.5,1.0,1.5,0.0,0.6666666666666666,-3,0,0,0,1.0,1.0,0.0,1.0,0,0,-0.4047619047619051,0,12.369047619047619,12,0,0,0,-0.4047619047619051,1.0,1.0307539682539681,-3,0
1,44,1,9003,1,39,150.0,1,3,19,2,6,150.0,0,0,0,1,1,0,20,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0,0,14,12,0,0,-0.0,310.0,-4.06,0.0,0.0,11.0,4.0,0.0,1.0,0.0,0.0,0,6,0,1,0.0,1.3333333333333333,0.0,0.0,-2,6,0.0,0,0.0,0,12,0,1,0.0,0.0,0.0,-2,1
1,1,4,9070,1,1,170.0,1,3,3,2,2,165.8,1,0,0,1,1,0,18,0,0,6,7,6,14.5,0,0,6,6,6,15.166666666666666,0,9.4,-0.8,-3.12,0,1,0,0,0,0,-0.0,169.20000000000002,-3.12,-0.0,-4.199999999999989,3.0,2.0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0,0,1.0,1.0,0.0,1.0,0,0,0.6666666666666661,0,14.833333333333332,12,0,0,0,0.6666666666666661,1.0,1.236111111111111,-1,0
1,1,6,9254,1,1,102.0,1,3,1,2,2,101.7,1,0,0,1,1,1,21,0,0,6,6,6,13.5,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,0,2,0,0,21,0,0.0,260.40000000000003,1.79,0.0,-0.29999999999999716,2.0,2.0,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1.0,0,0,-1.166666666666666,0,12.916666666666668,12,0,0,0,-1.166666666666666,1.0,1.076388888888889,0,0
1,17,2,9254,1,1,140.0,1,3,3,2,2,124.3,0,0,0,0,1,0,18,0,0,6,9,5,11.2,0,0,6,14,2,10.0,0,9.4,-0.8,-3.12,1,1,5,5,0,18,-0.0,169.20000000000002,-0.0,-0.0,-15.700000000000003,3.0,2.0,0.8333333333333334,1.5,0.0,0.5555555555555556,-3,1,0,0,0.3333333333333333,2.3333333333333335,0.0,0.14285714285714285,-8,4,-1.1999999999999993,-3,10.6,7,5,0,0,1.8000000000000007,0.5833333333333334,1.5142857142857142,-11,1
1,1,5,9119,1,1,135.0,1,37,37,90,90,122.1,1,0,0,1,1,0,20,0,0,5,10,3,10.666666666666666,0,0,5,5,4,12.25,0,7.6,2.6,0.32,0,1,3,3,0,0,0.0,152.0,0.32,0.0,-12.900000000000006,37.0,90.0,0.6,2.0,0.0,0.3,-5,2,0,0,0.8,1.0,0.0,0.8,0,1,1.583333333333334,1,11.458333333333332,7,3,0,0,0.5833333333333339,0.7,1.6369047619047616,-5,0
1,39,1,9991,0,1,140.0,1,1,37,9,8,154.5,0,0,0,1,0,0,26,0,0,1,2,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,0,0,8,6,0,0,-0.0,421.2,-0.92,0.0,14.5,19.0,8.5,0.0,2.0,0.0,0.0,-1,1,0,1,0.0,1.6,0.0,0.0,-3,5,0.0,0,0.0,0,6,0,1,0.0,0.0,0.0,-4,1
1,17,3,9670,1,1,147.0,1,37,37,8,8,128.8,0,0,1,1,0,0,19,0,0,5,5,1,10.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,1,1,10,9,0,19,-3.12,178.6,-3.12,-0.8,-18.19999999999999,37.0,8.0,0.2,1.0,0.0,0.2,0,4,0,0,0.0,1.0,0.0,0.0,0,5,-10.0,-1,5.0,1,9,0,1,-9.0,0.1,5.0,0,1
1,39,1,9556,1,1,140.0,1,37,38,9,9,106.0,1,0,1,0,0,1,24,0,0,7,14,5,12.36,0,1,8,15,5,12.0,0,8.9,1.4,3.51,2,4,5,5,24,48,3.51,213.60000000000002,0.0,1.4,-34.0,37.5,9.0,0.7142857142857143,2.0,0.0,0.35714285714285715,-7,2,0,0,0.625,1.875,0.125,0.3333333333333333,-7,3,-0.35999999999999943,0,12.18,10,5,0,0,-0.35999999999999943,0.6666666666666666,1.218,-14,1
1,1,1,9670,1,1,157.0,1,19,38,9,7,146.2,1,0,0,1,0,1,20,0,0,6,8,6,15.25,0,0,6,7,6,14.714285714285714,0,11.1,0.6,2.02,0,2,0,0,20,0,0.0,222.0,2.02,0.0,-10.800000000000011,28.5,8.0,1.0,1.3333333333333333,0.0,0.75,-2,0,0,0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,-0.5357142857142865,0,14.982142857142858,12,0,0,0,-0.5357142857142865,1.0,1.2485119047619049,-3,0
1,17,1,9991,0,1,120.0,1,38,3,9,3,116.9,1,0,1,0,0,0,26,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,2,3,12,10,0,52,1.74,280.8,0.0,1.4,-3.0999999999999943,20.5,6.0,0.0,1.0,0.0,0.0,0,5,0,1,0.0,1.2,0.0,0.0,-1,5,0.0,0,0.0,0,10,0,1,0.0,0.0,0.0,-1,1
1,39,1,9147,1,12,133.1,1,19,37,7,9,118.2,0,0,0,1,0,0,31,0,0,5,8,1,13.0,2,0,5,9,4,12.25,0,10.8,1.4,1.74,0,0,5,5,0,0,0.0,334.8,1.74,0.0,-14.899999999999991,28.0,8.0,0.2,1.6,0.0,0.125,-3,4,0,0,0.8,1.8,0.0,0.4444444444444444,-4,1,-0.75,3,12.625,5,5,0,0,-3.75,0.5,2.525,-7,1
